track_id,title,artist,album,image_url,preview_url,language,genre,duration_ms
1742154313,Odimaga,Nazriya Nazim,Aavesham (Original Motion Picture Soundtrack),https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/3e/ab/82/3eab8268-4a1d-a04b-7336-a3e583cf8b4c/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/77/0e/a5/770ea5ce-cb9c-5642-0e3b-faa19ec72e1f/mzaf_15856455949073629350.plus.aac.p.m4a,Malayalam,Indian,171200
1704653113,"Neela Nilave (From ""RDX"")","Kapil Kapilan, Sam C.S. & Manu Manjith","Neela Nilave (From ""Rdx"") - Single",https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/70/bc/d4/70bcd4e7-d5d4-0fe6-7c88-24a8f7e14c66/197189826290.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/e8/dc/ba/e8dcba34-48c4-d309-a9f1-a37d8390457b/mzaf_10000264986716891229.plus.aac.p.m4a,Malayalam,Malayalam,253000
1066772340,Aluva Puzha,Vineeth Sreenivasan,Premam (Original Motion Picture Soundtrack),https://is1-ssl.mzstatic.com/image/thumb/Music2/v4/6f/3c/cd/6f3ccd36-2a0f-0c4e-ce51-5aebcf9e9f84/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/0a/23/e5/0a23e5d1-83df-2397-30b4-96aa14f49485/mzaf_14286735076815329172.plus.aac.p.m4a,Malayalam,Regional Indian,183562
1079852870,Idukki,Bijibal,Maheshinte Prathikaaram (Original Motion Picture Soundtrack) - EP,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/e9/f4/40/e9f440dd-571d-1697-6bc1-21647b2df79e/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/13/40/5e/13405e8f-9ae2-2bdc-b825-200eafb58672/mzaf_3764453874617090285.plus.aac.p.m4a,Malayalam,Regional Indian,231298
1605153332,Onakka Munthiri,Hesham Abdul Wahab & Divya Vineeth,Hridayam (Side A) [Original Motion Picture Soundtrack],https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/fa/3e/2c/fa3e2c4e-a525-defd-b22c-d31ef7d83964/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/14/a4/1e/14a41ef3-e3c4-3a0a-6351-24913daea7e0/mzaf_12924144497763346612.plus.aac.p.m4a,Malayalam,Malayalam,118688
1436286880,Jeevamshamayi,K. S. Harisankar & Shreya Ghoshal,Theevandi (Original Motion Picture Soundtrack),https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/87/8b/57/878b576e-dad9-d30c-45a3-1b267695204f/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/0a/32/08/0a320831-1e5b-9668-bbbb-1a561039e4b7/mzaf_3143018223711274585.plus.aac.p.m4a,Malayalam,Regional Indian,323180
1753228114,Appangal,Gopi Sundar & Anna Katharina Valayil,Ustad Hotel (Original Motion Picture Soundtrack) - EP,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/cb/dc/0f/cbdc0fcf-d365-ee4f-199f-cd1229b7aad0/840920106860.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/52/7e/e4/527ee4b4-c5fa-6d2a-dbd0-861b8f20cb8f/mzaf_9086149404706780483.plus.aac.p.m4a,Malayalam,Soundtrack,281966
1742980317,Kiliye Kiliye (Afrobeat Mix),"S. Janaki, Ilaiyaraaja & Poovachal Khader",Kiliye Kiliye (Afrobeat Mix) - Single,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/bd/bf/6a/bdbf6a73-6d57-b78f-2cfa-c71333e316d8/198391929243.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/1b/cc/af/1bccafff-03d4-2225-d0a3-d8f3511e5369/mzaf_10203634211015323938.plus.aac.p.m4a,Malayalam,Regional Indian,90625
1679947681,"Ollulleru (From ""Ajagajantharam"")","Justin Varghese, Praseetha Chalakudy & Mavila Community","Ollulleru (From ""Ajagajantharam"") - Single",https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/71/5f/4a/715f4a38-20bc-b220-d0d7-8714771265a9/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/d1/82/87/d182878a-624e-3fd6-a6c6-adea4603f41b/mzaf_6767261480954851199.plus.aac.p.m4a,Malayalam,Indian,202864
1066773172,Rockaankuthu,Anirudh Ravichander,Premam (Original Motion Picture Soundtrack),https://is1-ssl.mzstatic.com/image/thumb/Music2/v4/6f/3c/cd/6f3ccd36-2a0f-0c4e-ce51-5aebcf9e9f84/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/09/4d/eb/094deb14-f04d-509d-e6f1-009a3fea2287/mzaf_14281030594903072972.plus.aac.p.m4a,Malayalam,Regional Indian,181682
